Product Name,Brand Name,Price,Rating,Reviews,Review Votes,predict_rating
"Apple iPhone 5c A1532, 8 GB, Factory Unlocked (Pink)",Apple,159.99,5,We use it on a P-Tel monthly pay service that uses the T-Mobile system.,0.0,1
Apple iPhone 6s 64 GB International Warranty Unlocked Cellphone - Retail Packaging (Silver),"Amazon.com, LLC *** KEEP PORules ACTIVE ***",614.99,5,Excellent purchase!,0.0,4
Samsung Galaxy S Duos II S7582 DUAL SIM Factory Unlocked International Version - Black,Samsung,299.99,5,Excellent!!,0.0,4
"Blackberry Curve 8520 Unlocked Quad-Band GSM Phone with 2MP Camera, QWERTY Keyboard, Wi-Fi and Bluetooth - Lavender",BlackBerry,39.99,1,"ordered this phone and it cannot do blackberry messenger and the phone is unlocked,cannot get internet from my service provider",0.0,0
BLU Dash J Unlocked Phone - Retail Packaging - White,BLU,39.99,1,It is a locked phone Satan it is from you,1.0,0
Samsung Galaxy Note 4 N910V - 32GB - Verizon + GSM - White (Certified Refurbished),Samsung,,5,"Items received with a faulty battery that didn't charge properly, but after contacting the seller and amazon; they were quick to make things right. The second phone needed an upgrade to the newest android version, but the battery was working great! Both phones were nearly perfect! Love it.",8.0,4
Motorola Moto E (1st Generation) - Black - 4 GB - Global GSM Unlocked Phone,Motorola,109.99,5,Excellent!,0.0,4
Motorola Moto E (1st Generation) - Black - 4 GB - US GSM Unlocked Phone,Motorola,89.99,5,"Before getting this phone, I tried several other ""cheap"" phones -- a blu phone and an RCA phone. Both were terrible, and I returned them. However, the Moto E was a different story all together. The battery life is great. the call quality is great. Even the camera isn't so bad. My daughter has been taking pictures with it, and to tell you the truth, sometimes I think they are better than my Note 2 (sans flash). There is an issue with the internal memory being only 4 gb. I did get around it but it requires rooting the phone. That's not too hard thanks to Motorola. Once I did that, I bought ""link2sd"" in the google play store which really helped with space (sd card, too, of course). DU speed booster also helped clean up some crud, and then, I went into the system files to delete old copies of android system apps that have been updated by google play as well. If you do that (it's not really that hard), you have a phone that's just about as good as anything twice or even three times the price as the Moto E. What a great phone, and it's unlocked, too!",,1
Apple iPhone 5c 16GB (Yellow) - AT&T,Apple,248.0,5,Shipping was very fast. Phone has minor scratches but nothing noticeable. All in all 5 starts!!!,0.0,4
Apple iPhone 5c 32GB - Unlocked - (Blue),Apple,224.77,1,The phone made me sound muffled & under water. I also could not hear well and had to use speaker phone.,0.0,0
Samsung Convoy U640 Phone for Verizon Wireless Network with No Contract (Gray) Rugged,Samsung,79.95,5,"While it was listed as refurbished, it appears to be new. It is in excellent condition and performs as expected.",0.0,4
"Blackberry Curve 9360 Unlocked Quad-Band 3G GSM Phone with 5MP Camera, QWERTY Keyboard, GPS and Wi-Fi - No Warranty - Black",BlackBerry,41.1,5,muy bueno gracias,0.0,4
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Space Grey (Certified Refurbished)",,355.98,5,It meet my expectations,0.0,4
BLU Studio 7.0 II -Unlocked Smartphone - US GSM - Blue,BLU,95.88,2,This phone is not able to update apps on Wi-Fi or mobile network...... And it freezes up regularly,0.0,0
LG Google Nexus 5X H798 16GB Factory Unlocked GSM 4G LTE Hexa-Core Android Smartphone w/ 12.3MP Camera - Carbon/Black,LG,394.98,1,"I bought this cell phone on April 5 and it is not longer working. the charging system burned the connector, it seems that the phone got a manufacturing issue. .Amazon warranty expired . Need to talk with LG in order to ask for a replacement. While this I got no phone.",1.0,0
Apple iPhone 4S 16GB 3G WiFi White Smartphone AT&T,,74.95,5,Love it.,0.0,4
"DOOGEE VOYAGER2 DG310 MTK6582 Quad-Core Android 4.4 Phone w/ 5.0"" IPS, 8GB ROM, GPS, OTA (PRESALE - will ship at 10th,Aug) (Pearl White)",Doogee,112.0,5,Excellent thanks you.,0.0,4
FIGO Atrium 5.5 - Dual Micro SIM Unlocked 16GB Smartphone - US & International GSM 4G LTE (Black),FIGO,93.49,1,"******POOR QUALITY********* BROKE WITHIN 6 MONTHS******I would give 0 stars if I could this phone was very poor quality, there are no cases made to protect it. the sim card reader stopped working after 6 months!",0.0,0
BLU Studio C 5+5 Smartphone with Lollipop OS- US GSM Unlocked - Green,BLU,81.58,4,"Bought this phone mainly for a back up phone. My main device is the studio C 5.0 HD I do prefer that device. There are a couple things about the lollipop system that I am not a fan of, but overall the the device functions as it should.",0.0,3
"Apple iPhone 6S Plus Unlocked Smartphone, 16 GB (Space Gray)",Apple,634.94,5,love it. thank you.,0.0,4
Samsung Convoy U640 Phone for Verizon Wireless Network with No Contract (Gray) Rugged,Samsung,79.95,5,Awesome phone for my dad! This phone is perfect for someone who isn't into technology! The phone was in great shape! Delivery was fast!,0.0,4
Samsung Note 2 I317 16GB Unlocked GSM 4G LTE Quad-Core Phone - White (International Version),Samsung,159.95,5,Excellent product and it arrived just right on time.,0.0,4
"Samsung Galaxy S5 Active 16gb, Unlocked (Ruby Red)",,269.0,5,Fire flame af,0.0,4
"Samsung Galaxy J5 SM-J500H/DS GSM Factory Unlocked Smartphone, International Version (Gold)",Samsung,169.4,5,This is an excellent product and content,87.0,4
Samsung Galaxy J2 J200M 8GB Unlocked GSM 4G LTE Quad-Core Android Smartphone w/ 5MP Camera - White (International Version),Galaxy,139.04,5,Fast delivery and excelent product,0.0,4
BLU Life 8 XL Smartphone - Unlocked - Global GSM - Pink,BLU,2000.0,5,"I purchased this simply because it was on sale for $79 - you can't beat that, based on the good specs, right? In this case, the build and operating quality exceed expectations, and match that of $300 phones (and $300 phones from Huawei, Alcatel, ZTE are pretty darn good these days).Some set-up notes to help you:1. Make sure you have your old phone backed up - Android and Apple phones back up automatically. If you have photos and videos set to auto-back up on your old Android phone, they will be there for you when you log into your new phone. I wouldn't factory reset your old Android phone right away, though, just in case. If you are coming from an older iPhone, things get a little trickier. Apple iCloud isn't available on an Android or Windows phone, so you need to make sure your pictures and videos are backed up to an alternate service - Dropbox, Box, Microsoft OneDrive, Flickr or the best yet, Google+. Telling you how to do that is beyond the scope of this article, so research it online or enlist a friend's help (it can be as simple as downloading the app, signing in, telling it to upload, and being patient). Once again, don't reset your iPhone until you feel comfortable.2. You need a Gmail account to sign in onto the phone. You probably already have one, otherwise you can sign up on the phone itself.3. You need to put a SIM in. Probably in SIM slot one - read the tiny manual in the box. I'm presently trying this out in tablet mode, so I don't have the answer on the tip of my tongue. But one thing for sure - on most dual SIM phones, only one SIM can use high speed data, so it DOES make a difference. (The other SIM will probably use slower 2G data.)4. I don't recommend backing up from your old Android phone's online Google backup. It may take a little extra time to remember and manually install your favorite apps, but it's a cleaner way to install, never hangs the phone (I've had some phones just stall out), and is like spring cleaning - you'll find some apps you never use, just hogging up space.5. This is a pretty stock Android user interface, thankfully, with practically no bloatware programs. That's welcome in terms of housekeeping, and essential in terms of making the most of your 8gb of storage. I had about 5gb before downloading my apps and 4gb after, no SD card installed yet (I have a card on order from Amazon now).6. If you are going to install a micro SD card, there are good deals on Amazon, with Samsung and Sandisk very popular. 32gb goes for about $16 and 64gb goes for about $32. Class 10 UH1 at a minimum is best, and no biggie in terms of premium. Amazon's own stock - not marketplace - is the most reliable. Install the micro SD FIRST before booting up, and before you download any programs, go into Settings- Storage-Install Apps to SD card and select that option; if you don't, you can't move programs to the SD card later, without re-formatting the SD card AND factor re-setting your phone OR uninstalling then reinstalling the app. You want to use the SD card for apps and storage as much as possible to reserve on-board storage for the many programs that won't install to the SD card.7. For some strange reason, the stock keyboard is AOSP (Android Open Source stock keyboard) but I downloaded the Google Keyboard, which has swipe text entry as an option, from the Play Store. Unfortunately it kept crashing on me, ymmv, but be forewarned. Fleksy worked fine.8. To get rid of vibrate on keypress, you need to toggle options in TWO places: the keyboard settings for your default keyboard, found under ""Language & Input"", and the sound settings, of all places, under ""Audio profiles"". Root around in those two categories and you can un-check the appropriate boxes.9. While you are in ""Sound,"" un-check the box for enhancing the speaker sound; all this does on mine is make the speaker crackle at a middle volume level - with the box un-checked, it sounds like most other speakers in smartphones. It isn't a weak speaker, btw, at least not on my sample.10. In the ""Display"" setting category, turn off ""screen adjust mode"", because this has a nearly 3000 mAh battery and you shouldn't be sacrificing ANY screen quality to eke out a little more battery life. On the other hand, I left ""ClearMotion"" turned on, this is a ""Video fluency enhancer"" whatever that means, but if I end up finding the video a little weird, I'll turn it off. (This is non-standard function, btw.)11. Go into the ""Battery"" setting category and un-check the ""CPU power saving mode"" which throttles your octa core performance to ""conserve battery life and lower device temperature."" If you don't like your resulting battery life, you can turn it back on later. Please note that I turned this feature off, but when I came back to write this review, it had turned itself back on, so keep an eye on this setting.General comments:Phone box included good looking, white earbuds (no soft silicone tips) that remind me of the first Apple earbuds.Phone box also included a translucent, thin, medium soft (not gummy) silicone case with perfect fit, perfect cut-outs, easy to operate volume and on-off covered sections; a spare screen protector (there is also one pre-installed, perfectly, no bubbles); a 5 watt, super narrow (narrower than Apple or Samsung cube) charge; and a white, medium short, USB cable.I got about 27,000 on one Antutu test run and 28,000 on another.The translucency of the included case is just right so you can see the phone color but the BLU logo is subdued.The phone is super narrow for a 5.5"" screen, the side bezels are super narrow. BUT, there is a lot of bezel on top and bottom. Net result, the phone probably couldn't be any narrower, and the slim case doesn't add much to that, but it is much taller than it needs to be.The attached screen protector is clear, smooth, and doesn't seem to affect screen color or viewing quality. Since I distrust these things, though, I removed it after giving the phone an initial workout. Turns out glass underneath is pretty grabby, the grabbiest ever with an Amazon screen stylus. You won't notice this if you use fingertips, like most people. BUT if you like to use a stylus, try for a while before removing the screen protector. Since the glass doesn't appear to be oleophobic (oil hence fingerprint resistant) expect to clean the screen more often than with some phones.Since I haven't dropped a SIM in yet, I can't speak to cellular call quality, but I tried Skype and Google Hangout calls in both regular and speakerphone modes and everything sounded great.Rear cover of phone snaps on perfectly with no mismatched cover-to-body spots.Screen seems of good quality, but give me a couple of weeks and I'll update.My initial reaction is that this is a carefully designed, well-thought out, well-built phone. BLU did a superb job here.",47.0,4
Nokia Lumia 920 32GB Unlocked GSM Windows 8 Smartphone w/ Carl-Zeiss Optics Camera - White,,99.99,5,Excellent,1.0,4
Apple iPhone 5s 64GB (Gold) - Verizon Wireless,Apple,239.95,5,"Haven't activated this phone yet, as it is a Christmas gift, but the phone is in great condition (as described). So far, I am extremely satisfied with this purchase. Will update this review, if it is necessary.Update: We absolutely love this phone and I am very satisfied with the purchase.",0.0,4
Samsung Korea SAMSUNG GALAXY S4 MINI GT-i9195 LTE 8GB- FACTORY UNLOCKED International Version - Unlocked Cell Phones - Retail Packaging - White(NO WARRANTY),Samsung,379.0,5,Exccelent product...!!,0.0,0
"Motorola Moto X - 16GB, Unlocked Phone - US Warranty - Black",Motorola,89.99,5,best phone Ive ever had. That includes the bagphone.,1.0,4
BLU Advance 4.0L Unlocked Smartphone -Global GSM - Orange,BLU,77.99,3,"good budget phone, don't expect to use a lot of app at the same time.",0.0,4
"BLU Life Pure XL Full HD, 16MP, 2.2GHz Quad Core Unlocked Cell Phones - Retail Packaging - Blue",BLU,307.0,4,"its good, the camera is awesome :-)...love my new pink phone lol",0.0,4
Glocalme G1S Global Unlocked Mobile Wi-Fi Hotspot Roaming-Free SIM-Free Support Over 108 Countries with 2GB Initial Global Data Equals 60EUR,Glocalme®,98.99,1,"Big Rip off!!! 30 euros for 1 GB is spendy, but the unit sucks up data just being turned on with nothing connected. No customer service response to emails and phone call response was to just reset device. If your going to Europe just rent a device from EasyMIFI for 5 euros a day with UNLIMITED DATA.",25.0,0
Apple MF259LL/A - iPhone 4s 8GB / 8MP Camera - Unlocked - Black (Certified Refurbished),,103.94,5,Phone was received in great condition. Works very well. This was a great buy. I'm very satisfied.,0.0,4
BLU Life XL - LTE Smartphone - GSM Unlocked - 8GB +1GB RAM - Dark Blue,BLU,129.99,3,"It is an okay phone, but I did not like the graphics at all.",0.0,2
BLU Tank II T193 Unlocked GSM Dual-SIM Cell Phone w/ Camera and 1900 mAh Big Battery - Unlocked Cell Phones - Retail Packaging - Black Blue,BLU,18.93,5,"Easy to operate and the battery life is outstanding.It's a talk and text phone......no frills, no fuss, it just works well.",0.0,3
Moto G Plus (4th Gen.) Unlocked - White - 64GB - U.S. Warranty,Motorola,298.95,5,"Excellent equipment, light, fast and powerful. It has 4G in Virgin Mobile Chile.",1.0,4
Factory Unlocked Motorola Droid Turbo Special Edition - Ballistic Nylon 64GB - Factory unlocked for worldwide GSM network,Motorola,469.99,2,"The phone was black in color not Gold as in the photo. It is not a Special Edition. It does not have the red trim or the red in color around the camera with the special ID numbers that is for the Special Edition. On the good side, it is 64G and I have no problem using it with T-Mobile account.",10.0,2
Samsung Galaxy Note 4 N910G Unlocked GSM 4G LTE Quad-Core Android Smartphone w/ 16MP Camera - Black INTERNATIONAL VERSION NO WARRANTY,Samsung,320.61,5,Using on Straight Talk,0.0,4
"Samsung Galaxy S6 Active G890A 32GB 16MP Camera Unlocked GSM 4G LTE Octa-Core Smartphone, Black",Samsung,183.89,3,Did not come with original charger block or cable.,0.0,2
Samsung Convoy U640 Phone for Verizon Wireless Network with No Contract (Gray) Rugged,Samsung,79.95,5,"The phone itself, great condition, price, and quality. There was a lengthy process of contacting Verizion to have the phone operating correctly; however, I am pleased with the overall purchase.",3.0,3
Samsung Galaxy A5 A500H 16GB Unlocked GSM Android Cell Phone - Factory Unlocked - Retail Packaging - Black,Samsung,231.98,4,Is very good!,0.0,4
Apple iPhone 4S 32GB (Black) Unlocked - Verizon,Apple,199.0,5,Was exactly as stated. Working great!!,0.0,4
CNPGD All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Black Plus),CNPGD,59.99,2,can't set phone to buss and let you know there is a call and then speak on phone you have to talk on watch other parts work fine,0.0,2
Samsung Galaxy S7 Edge G935FD 32GB Dual Sim Factory Unlocked - Titanium Silver,,627.5,1,"Hated sending it back but this international version wouldn't work with TMo or ATT SIMs properly. Love the S7 Edge though. This dual SIM version wouldn't handle the two carriers cellular data properly. Once on wi-fi it would rarely transition to cell data without a reboot. Even then it didn't like two SIMs from different carriers. Suspect it is meant for two SIMs from the same carrier only. If I inserted a single SIM only, it worked better, but oddly my TMo SIM only got less than 1Mbps on band 12 LTE when the same SIM in a different phone pulled 15+Mbps consistently. ATT speeds when only 1 SIM inserted were consistent with other phones. If I can only use one SIM I might as well buy a single SIM US version so that wi-fi calling and VoLTE could work too, which they don't on this international version.Beyond the dual SIM issues, the Galaxy S7 Edge was a great phone. Awesome camera. Nice display.",3.0,4
BLU Advance 4.0L Unlocked Smartphone -Global GSM - Orange,BLU,77.99,1,"I bought this phone as a cheap replacement because my boyfriend broke his phone, and this phone doesn't hold any battery whatsoever. You can only use it for about three hours when you're out doing things.",0.0,0
Hipipooo Z18 2.45 Inches Smartphone Dual SIM Card Slot Dual Core With Android 4.2 Unlocked (Black),,59.0,5,very good quality phone,0.0,4
LG A275 Black Unlocked GSM Dual SIM QuadBand Cell Phone - International Version - No Warranty,LG,50.5,4,I like it becoz it does what I want and it is easy to use it. I would give a 5 star if it includes a headset.,0.0,3
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278.0,5,Exellent.!! It s a great cell i like my iphone works perfect l am very happy to buy it,,4
Apple iPhone 6s Plus 64GB Unlocked GSM 4G LTE Smartphone w/12MP Camera - Gray (Certified Refurbished),Apple,549.99,4,"I have had my certified refurbished Unlocked iPhone 6s Plus 128GB for about two weeks now and am very pleased. The phone arrived quickly and came in a plain white box with a charger (no headphones, but I didn't expect any). I almost returned it because it was labeled a ""Verizon"" iPhone, but I popped in my AT&T sim card and it worked like a charm (LTE worked too). The back of the phone was flawless, but I noticed some minor scratches on the screen. They are not noticeable when the screen is on, so it doesn't bother me. Plus I knew I was getting a refurbished phone and not a brand new one, so the scratches didn't surprise me too much. The battery life on the phone so far is fantastic. I am able to go two days without charging my phone. I was worried about the battery being in poor shape, but it is working great. If you're on the fence about buying one of these certified refurbished phones, I say go for it. The price is great. Just don't expect a spotless phone. Anyone who looks at my iPhone does not notice the scratches and thinks it is brand new. It is only when you get up really close and examine the screen that you notice minor scratches.",40.0,4
BLU Life 8 XL Smartphone - Unlocked - Global GSM - White,BLU,125.99,3,"I had bought 2 blu life one and 1 blu vivo air.. I gave the vivo to my mom, and the life ones to my dad and little brother because they absolutely loved them..so I had to get myself a new phone and I decided to get another blu since the excellent experience I had with those other phones... well I chose this blue life xl because I thought it was the 2015 edition (which is not )...the delivery was very fast as always.. when I took it out of the box I was lightly disappointed because the screen had some lines like pixels with rainbow colors and if you watch the phone from different angles they're more notorious and the back cap seems to be made of hard paper? It was a pain in the ass to opened because I didn't wanna break it ... next I put the battery in and charged until it was 100%..turned it on and started to set my Google account and information... everything set up so let's start:The screen wallpaper was blurry,but was OK.I downloaded all my apps and didn't run out of space..Put my 8gb sd card in to try the sound and the video reproducer ..the sound isn't great but is good and is better if you use headphones (not the ones that come in the box) ..I liked the big screen because you can watch videos and movies and the poor definition of the screen is not a problem there...Next thing I tried was the camera which I don't use so much...the rear camera is OK, take nice and clear pics, but the front camera sucks I took a few selfies and my face looked blurry...The battery life is great for how much I use my phone... check Facebook, instagram, snapchat etc.send a couple texts and make a couple calls of 5 mins and I got 70% of battery by the end of the day so I don't have to worry to leave the phone charging overnight I can charge it in the morning in 30 mins ...well now I put the sim card in ( I hate that I had to turn off the phone and take out the battery ) and it automatically recognised T-Mobile..but surprise it didn't support 4g?? Only 3g but that wasn't a problem for how much data I use..Well overall the things I didn't like about the phone we're:The screen is freaking hard to use, you have to push the screen several yes in order to open an app or when typing.. the definition is very poor..I couldn't turn turn the brightness down.. it always went back to high...Didn't save some default changes like the auto corrector keeps turning on...The camera sucks...I was going to return it but my sister came over this summer to celebrate His sons bday so I thought this would be a great present for a 10 years old.. and yes it was he totally loved it he plays games all day and watch movies in it.. so this phone was a great deal after all but Isnt good for a teenager or adult that use it for texting or social medial... but for $130 is a good deal",1.0,4
"Apple iPhone 6 Plus Unlocked Cellphone, 16GB, Space Gray",,490.0,5,love the phone its came the way u said it will perfect and on time,1.0,4
Moto G Plus (4th Gen.) Unlocked - White - 64GB - U.S. Warranty,Motorola,298.95,5,soooo much better than the G2 version,0.0,4
"SONY XPERIA Z3 D6603 LTE 16GB 5.2"" GSM Unlocked (Black) - International Version No Warranty",,289.95,1,Battery wont last one day and it comes with Vodafone rom.,0.0,0
BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- US GSM Unlocked - Grey,BLU,139.0,5,well it's superb i honestly love this phone.,0.0,4
BLU Studio C Super Camera -Unlocked Smartphone - US GSM- White,BLU,99.0,4,"Very nice entry level smart phone. Large screen and competitive camera with excellent battery life. Don't expect big apps to work properly all the time, things like Facebook and Snapchat will sometimes force quit. The phone is good for the money but if you can save up and get to the $200 range, there's a lot better options. For the basic user, more than sufficient.",2.0,3
"Samsung Galaxy Note 4 N910C Unlocked Cellphone, International Version, 32GB, Black",Samsung,449.99,5,All was Perefecto Thanks so much,0.0,4
"Nokia E7-00 Unlocked GSM Phone with Touchscreen, QWERTY Keyboard, Easy E-mail Setup, GPS Navigation, 8 MP Camera--U.S. Version with Warranty (Silver)",Nokia,49.99,1,"Well I loved the phone while it was working... I bought in the US and brought home (Brazil). I could use for 30 days, and now the phone is locked in the NOKIA Screen and wont work!! I am a bit terrified cause Brazilian Nokia Support may not help me to solve this problem or charge me like the price of a new one!! (REALLY hope I am wrong and they will help us customres) :( I hope I can post what will happen cause I am contacting the support now.I also sent an email to Amazon hoping they can help me out or also will try with Nokia in the US....I will rate 1 star for this case but usually for all Nokia celphones I use 5 stars!! Hope I can change to 5 in a bit! :)Lets see :(",5.0,0
Apple iPhone 5c 32GB (Yellow) - Sprint,Apple,233.43,3,"The flash/light does not work, which could really be useful at some times. Also, when I tried activating the phone it shows up as being BLUE cell instead of GREEN with my cellular service. Everything else works pretty well.",0.0,1
LG G3 Dual Sim D858 32GB (FACTORY UNLOCKED) - No 4G in USA - International Version No Warranty - Black Gold,LG,250.0,4,"A bit deceiving that the box claims it's a Dual LTE phone - it's not. SIM 1 supports LTE, but SIM 2 slot is limited to 2G only. So it's dual-sim but not dual LTE. Other than that, it's really awesome!",16.0,4
OtterBox Rugged Defender Series for iPhone 5/5s/SE - Hornet (Yellow/Black),OtterBox,39.0,4,Worked well and as expected...,0.0,4
"Samsung Galaxy S5 SM-G900A GSM Unlocked Cellphone, 16GB, Black",Samsung,234.0,5,"My Samsung galaxy s5 arrived early, and my seller included a gorilla glass screen protector free. Read your selection carefully. Phone was brand new, and is working well. And I love this Phone!",6.0,4
Samsung Galaxy Note I717 16GB 4G LTE GSM Android Phone - Carbon Blue (AT&T version),Samsung,119.5,5,Phone works good,0.0,3
"verykool s4010 Gazelle 4.0"" LCD Unlocked GSM Smartphone Android 4.4, Yellow",verykool,50.03,1,The phone is so freaking slow! It barely holds a charge and I put a memory card in and it recognized it at first but after a week it wouldn't accept the memory card. I definitely regret spending any money on this,0.0,0
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,5,"Great phone, really loved the quality of the build. feels a quality product very good value for Money.",0.0,4
"HTC Tilt (TYTN II) PDA Smartphone with 3MP Camera, 3G, Wi-Fi, MP3/Video Player, MicroSD Slot--U.S. Version for AT&T",HTC,69.99,5,"I had one just like this before someone robbed me, so i know what i was buying. Yeah, this is not an iphone or a new phone with android, but with a few hints you can make of this old smartphone (it was released in 2007) works pretty damm well!I install the Windows Mobile 6.5 and the performance of the phone improves a lot! much faster, without freezes. Ive installed a cooked version of the Phoenix III with TouchFlo. I have the newest Opera Mobile, Garmin XT, Foursquare, Youtube, and the performance is quite well.The battery life is acceptable using wifi or the 3G networks (1 day fully charged).I'm from Chile, and the purchase and shipping were faster and without problems.",2.0,4
Apple iPhone 5c 8GB (Yellow) - Verizon Wireless,Apple,179.99,5,Great!,0.0,4
Samsung Galaxy S6 G920F 32GB Factory Unlocked GSM 4G LTE Octa-Core Smartphone - Blue Topaz,Samsung,529.0,5,This is a really good phone. Everything is perfect!!!,0.0,4
"Apple iPhone 6 Plus Factory Unlocked Cellphone, 64GB, Silver",Apple,605.0,5,"Amazing !! Works like brand-new, using it right now!!",0.0,4
X-shop 5.5-inch Unlocked White Lenovo A850 3g Smartphone-(960x540) Quad Core 4gb Mt6582m 1331mhz Android 4.2 Dual Camera +Dual SIM (Rooted + Google Play),,119.99,5,"This phone is good the android is a very intuitive an easy OS, the phone can do all that you plan, feel good and its very responsive.",2.0,4
Nokia Lumia 920 RM-820 32GB GSM 4G LTE Windows 8 OS Smartphone - White - AT&T - No Warranty,Nokia,99.99,5,Really cool phone at a great price. Windows 8 works well on a phone. The QL charging is nice now that I picked up a few more chargers.,0.0,4
HTC Rhyme 3G Android Smartphone Plum Verizon,HTC,64.99,5,Old phone but great for introducing seniors to useful technology.,0.0,4
Samsung Galaxy S6 Factory Unlocked 32GB Smartphone (U.S. Warranty Version),Samsung,414.88,4,Battery dies quick. Everything else is what you expect from the Galaxy S6. The phone I received looks new. It was a pleasant surprise when I open the box and saw that it had no scratches or no scuff marks. It came with all the accessories and they look new as well. I would give it 5 stars if it wasn't for the battery problem.,2.0,3
BLU PURE XL Smartphone - 4G LTE GSM Unlocked - 64GB +3GB RAM - Grey,BLU,129.99,5,"This is a great phone, the RAM and ROM is the most I've ever had in any electronic, and the display is absolutely off the charts! And it has a 24 megapixel camera!! It's great but I wish it had more controls for the focus, exposure, shutter speed, and stuff like that. But in the end it a great phone that I will definitely stay with.",1.0,4
"Apple iPhone 4s 8GB Unlocked GSM Smartphone w/ Siri, iCloud and 8MP Camera - Black",,115.0,5,excelent,0.0,4
"POSH Titan HD E500a - 5.0"" HD, 4G, Android 4.4 Kit Kat, Octa-core, 8GB , 13MP Camera, Ultra Slim, Dual Sim Smartphone (Yellow)",Posh Mobile,79.99,1,"I bought this phone twice. Both had irreparable errors. One could not access its internal memory, which led to the point where I could not install any apps anymore, as moving apps to SD card did not clear enough space. For the other one the microphone broke after a few weeks. I send it in multiple times, it always came back functioning, but the same error would occur again. I send it in 3 times in total, it always came back superficially fixed but would break again soon after. They would not send me a new phone or refund as I requested. As it seems many have this problem, the product is clearly flawed and shouldn't be sold. For all those whose phone broke multiple times you can force POSH to pay shipping both ways by referring to your previous RMA. But that won't prevent you from getting the same faulty product back.",0.0,0
ZTE Z Max 2 16GB Unlocked GSM 4G LTE Quad-Core Android Smartphone w/ 8MP Camera - Black,ZTE,119.88,5,the hotspot doesn't work all zte,0.0,0
"LG KP500 Cookie Unlocked Phone with 3.2 MP Camera and Digital Media Player--International Version (Black), No-Warranty",LG Electronics MobileComm USA,79.0,3,i bought this LG for my sister. and she's lovin it. what more do i want ??,0.0,0
Apple Smart Watch Sport 38mm - Stainless Steel/White (Certified Refurbished),Apple,269.99,5,If they didn't say it was refurbished you would never know. There are absolutely no scratches or dings and works perfectly. It does come with the charger and both large and small wrist bands. Would definitely buy this again,4.0,4
BLU Dash X Smartphone - US GSM Unlocked - White,BLU,89.0,5,"Sorry, it's one of 'those' reviews folks.I was about to give this phone a 5 star rating. I efficiently installed an international SIM Card,was able to text, make calls to various places, use wifi, and listen to music on the go. Two weeks later the phone no longer comes on charges after trying 3 different chargers. I leave for overseas work in 7 more days, and this is kind of the last thing that I needed to happen.I will hunt around for another battery to see if that will help.If it does, then I might change this review. But,I can't afford for this to happen again when I go all the way out to SE Asia and the Middle East by next week.*UPDATE*: The phone is now charging. It just took over 20 minutes for the totally dead phone to start charging for some reason,which is something I'm not use to.But, I can deal with it. I will keep the above part of this review,just in case anyone else deals with this issue and starts freaking out. Hope to have good usage with this phone when I go to countries that my more expensive T-mobile phone does not cover.",0.0,0
BLU Studio Selfie - Smartphone - GSM Unlocked - Grey,BLU,2000.0,3,"The camera looks kind of blurry, but all in all, it's a great phone..",0.0,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,"I got the phone early and was able to resync all my apps in short time, I was very happy to be up and running again with this phone , Thank you for quick service,",0.0,4
"Lenovo A806 16GB Black, MTK6592 Octa Core, 5.0"" Unlocked International model- No Warranty",,97.99,5,"very good product, exceeds expectations",0.0,4
"verykool Maverick s5518 manufacture unlocked GSM smartphone 3G 5.5"" 8MP + 5MP cameras Android 4.4 KitKat 1.3GHz 16GB + 64GB external storage tempered glass-White",verykool,106.45,1,"on the second day of using it the screen went dark,going on and off to the point that we are afraid of turn it on again,i did give the phone to my fiance as a gift and i look now like i give a cheap gift.",0.0,0
"CHSLING Unlocked Anroid 5.1 Phones 4.5"" MTK6580 Quad Core ROM 4GB 2.0MP Camera GSM/3G Quadband Dual Sim Cellphones Smartphones WIFI Bluetooth Pink",,79.99,1,Do not but this phone. The features are crappy. The camera is crappy. Mine didn't have all of the accessories.,0.0,2
BLU Advance 4.0L Unlocked Smartphone -Global GSM - Orange,BLU,77.99,5,Great phone at an excellent price,0.0,4
"Que Products 5.0 Android Smartphone with Dual Core 1.3Ghz Processor, Cortex A7 with 5-Inch Screen - Unlocked (Gold)",Que Products,85.95,1,Its a bad phone because it goes on and off right from the first day i started using it....Thank you,0.0,0
BLU Studio Selfie - Smartphone - GSM Unlocked - Grey,BLU,2000.0,4,Very please,0.0,4
"LG Nexus 5X Unlocked Smart Phone, 5.2"" Ice Blue, 32GB Storage, US Warranty",LG Electronics,325.0,5,Awesome phone. Even better with PureNexus,0.0,4
